COD_ESC;NOMESC;Dir;MUN;NIVEL SOCIOECONOMICO DOS ALUNOS
269050,00;HENNY FERRAZ HOMEM PROFESSORA EMEB;ARACATUBA;ARACATUBA;5,46
277952,00;FAUSTO PERRI PROFESSOR EMEB;ARACATUBA;ARACATUBA;4,94
338989,00;ANTONIO RODRIGUES MARTINS NETO PROFESSOR EMEB;ARACATUBA;ARACATUBA;4,97
339076,00;JOAQUIM DIBO PROFESSOR EMEB;ARACATUBA;ARACATUBA;5,50
339180,00;CRISTIANO OLSEN EMEB;ARACATUBA;ARACATUBA;5,65
339349,00;VICTOR RIBEIRO MAZZEI MONSENHOR EMEB;ARACATUBA;ARACATUBA;5,66
339350,00;CARMELIA MELLO FONSECA PROFESSORA EMEB;ARACATUBA;ARACATUBA;5,58
345623,00;ARACATUBA ETEC DE;ARACATUBA;ARACATUBA;5,61
907224,00;ABRANCHE JOSE PROF;ARACATUBA;ARACATUBA;5,31
907236,00;MARIA DO CARMO LELIS PROFA;ARACATUBA;ARACATUBA;5,25
909257,00;ARTHUR LEITE CARRIJO PROF;ARACATUBA;ARACATUBA;5,34
920575,00;CONJUNTO HABITACIONAL EZEQUIEL BARBOSA;ARACATUBA;ARACATUBA;4,83
924611,00;ARY BOCUHY PROF;ARACATUBA;ARACATUBA;5,11
16901,00;MARIA ANGELICA BAILLOT PROFESSORA;VOTORANTIM;ARACOIABA DA SERRA;5,36
17966,00;MARIA SILVIA FLORENZANO PROFESSORA EMEIEF;VOTORANTIM;ARACOIABA DA SERRA;5,55
117638,00;CELSO CHARURI DOUTOR EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,13
204158,00;MARIA MIZUE NAGAISHI FLORENZANO PROFESSORA EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,71
211138,00;ALCEBIADES LEONEL MACHADO EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,18
226282,00;ALBINO MARIANO RODRIGUES EMEIF;VOTORANTIM;ARACOIABA DA SERRA;4,82
226294,00;BENEDITO ANTUNES DA CRUZ EMEIEF;VOTORANTIM;ARACOIABA DA SERRA;5,47
229349,00;HELENA RODRIGUES PROFESSORA EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,22
239793,00;ANTONIO RODRIGUES DE MIRANDA CORONEL EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,40
247789,00;HONORIO CARRIEL CLETO EMEIEF;VOTORANTIM;ARACOIABA DA SERRA;5,60
277712,00;AUREA DUARTE ROCHA PROFESSORA EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,20
277721,00;PEDRO FERREIRA DUARTE NETO EMEF;VOTORANTIM;ARACOIABA DA SERRA;5,35
392340,00;OSMAR GIACOMELLI PROFESSOR CENTRO INTEGRADO DE EDUCACAO;VOTORANTIM;ARACOIABA DA SERRA;5,44
479767,00;CELIA MIGUEL NOTOLLINI PROFESSORA CENTRO INTEG DE EDUCACAO;VOTORANTIM;ARACOIABA DA SERRA;5,29
563043,00;BAIRRO JUNDIAQUARA;VOTORANTIM;ARACOIABA DA SERRA;5,08
23334,00;FABIO JOSE DE ARAUJO;SAO JOAQUIM DA BARRA;ARAMINA;5,23
239811,00;OSWALDO CAMPOS EMEF;SAO JOAQUIM DA BARRA;ARAMINA;5,07
14503,00;PEDRO BENTO ALVES;AVARE;ARANDU;5,09
225745,00;VERA BRISOLA EMEIF;AVARE;ARANDU;5,16
273348,00;JOSE FEREZIN PREFEITO EMEF;AVARE;ARANDU;5,21
12488,00;VICENTE DE PAULA ALMEIDA;GUARATINGUETA;ARAPEI;4,63
221077,00;GUILHERME HENRIQUE DE OLIVEIRA EMEF;GUARATINGUETA;ARAPEI;5,06
4092,00;JARDIM DOS OITIS;ARARAQUARA;ARARAQUARA;4,96
4714,00;JARDIM VALE DO SOL;ARARAQUARA;ARARAQUARA;5,23
21842,00;ANNA DE OLIVEIRA FERRAZ PROFA ETEC;ARARAQUARA;ARARAQUARA;5,66
21854,00;BENTO DE ABREU;ARARAQUARA;ARARAQUARA;5,40
21885,00;ANTONIA EUGENIA MARTINS PROFA;ARARAQUARA;ARARAQUARA;5,18
21891,00;GERALDO HONORATO AZZI SACHS PROF;ARARAQUARA;ARARAQUARA;5,65
21933,00;NARCISO DA SILVA CESAR;ARARAQUARA;ARARAQUARA;5,77
21945,00;JOAO PIRES DE CAMARGO DR;ARARAQUARA;ARARAQUARA;5,40
21957,00;AUGUSTO DA SILVA CESAR PROF;ARARAQUARA;ARARAQUARA;5,41
21969,00;FLORESTANO LIBUTTI;ARARAQUARA;ARARAQUARA;5,46
21970,00;VICTOR LACORTE PROF;ARARAQUARA;ARARAQUARA;5,33
21994,00;DORIVAL ALVES;ARARAQUARA;ARARAQUARA;5,21
22020,00;ANTONIO JOAQUIM DE CARVALHO;ARARAQUARA;ARARAQUARA;5,80
22068,00;PEDRO JOSE NETO;ARARAQUARA;ARARAQUARA;5,60
22073,00;JOAO MANOEL DO AMARAL;ARARAQUARA;ARARAQUARA;5,80
22081,00;FRANCISCO PEDRO MONTEIRO DA SILVA;ARARAQUARA;ARARAQUARA;5,36
22123,00;LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA;ARARAQUARA;ARARAQUARA;5,66
22147,00;LEA DE FREITAS MONTEIRO PROFA;ARARAQUARA;ARARAQUARA;5,32
22159,00;ANTONIO LOURENCO CORREA;ARARAQUARA;ARARAQUARA;5,71
22160,00;JOAO BATISTA DE OLIVEIRA;ARARAQUARA;ARARAQUARA;5,34
38982,00;ANTONIO DOS SANTOS PROF;ARARAQUARA;ARARAQUARA;5,39
43540,00;LUISA ROLFSEN PETRILLI PROFA;ARARAQUARA;ARARAQUARA;5,29
46085,00;ERGILIA MICELLI PROFA;ARARAQUARA;ARARAQUARA;5,03
47405,00;LYSANIAS DE OLIVEIRA CAMPOS PROF;ARARAQUARA;ARARAQUARA;5,60
130631,00;LUIZ ROBERTO SALINAS FORTES PROFESSOR EMEF;ARARAQUARA;ARARAQUARA;5,33
222732,00;EUGENIO TROVATTI EMEF;ARARAQUARA;ARARAQUARA;5,46
224625,00;RICARDO CARAMURU DE CASTRO MONTEIRO ENGENHEIRO EMEF CAIC;ARARAQUARA;ARARAQUARA;5,51
224637,00;RUBENS CRUZ PREFEITO EMEF CAIC;ARARAQUARA;ARARAQUARA;4,96
239823,00;ALTAMIRA AMORIM MANTESE PROFA EMEF;ARARAQUARA;ARARAQUARA;5,29
239835,00;OLGA FERREIRA CAMPOS PROFA EMEF;ARARAQUARA;ARARAQUARA;5,49
239847,00;RAFAEL DE MEDINA EMEF;ARARAQUARA;ARARAQUARA;5,66
244028,00;HENRIQUE SCABELLO PROF EMEF;ARARAQUARA;ARARAQUARA;5,04
245914,00;WALDEMAR SAFFIOTTI PROF EMEF;ARARAQUARA;ARARAQUARA;5,37
247224,00;MARIA DE LOURDES SILVA PRADO PROFA EMEF;ARARAQUARA;ARARAQUARA;5,24
277368,00;HERMINIO PAGOTTO PROF EMEFR;ARARAQUARA;ARARAQUARA;4,88
347991,00;GILDA ROCHA DE MELLO E SOUZA EMEF;ARARAQUARA;ARARAQUARA;5,18
395146,00;RUTH VILLACA CORREIA LEITE CARDOSO PROFA DOUTORA EMEF;ARARAQUARA;ARARAQUARA;5,39
435697,00;MARIA ISABEL RODRIGUES ORSO PROFA;ARARAQUARA;ARARAQUARA;4,96
456494,00;IFSP - CAMPUS ARARAQUARA;ARARAQUARA;ARARAQUARA;5,65
462330,00;JOAQUIM PINTO MACHADO JUNIOR PROFESSOR MACHADINHO;ARARAQUARA;ARARAQUARA;5,32
462536,00;OACYR ANTONIO ELLERO PROFESSOR;ARARAQUARA;ARARAQUARA;5,46
463632,00;JOSE ROBERTO PADUA DE CAMARGO PROFESSOR EMEF;ARARAQUARA;ARARAQUARA;5,60
479342,00;URIAS BRAGA COSTA PROFESSOR;ARARAQUARA;ARARAQUARA;5,57
903334,00;ANTONIO DE OLIVEIRA BUENO FILHO;ARARAQUARA;ARARAQUARA;5,35
903358,00;LEONARDO BARBIERI DEPUTADO;ARARAQUARA;ARARAQUARA;5,32
907728,00;JANDYRA NERY GATTI PROFA;ARARAQUARA;ARARAQUARA;5,80
914265,00;ANGELINA LIA ROLFSEN PROFA;ARARAQUARA;ARARAQUARA;5,39
922973,00;SERGIO PEDRO SPERANZA PROF;ARARAQUARA;ARARAQUARA;5,21
19902,00;CESAR LACERDA DE VERGUEIRO SENADOR;PIRASSUNUNGA;ARARAS;5,64
19914,00;CESARIO COIMBRA DOUTOR;PIRASSUNUNGA;ARARAS;5,40
19926,00;ALBERTO FERES PREFEITO ETEC;PIRASSUNUNGA;ARARAS;5,75
20023,00;JOSE OMETTO;PIRASSUNUNGA;ARARAS;5,43
20035,00;VICENTE FERREIRA DOS SANTOS PROFESSOR;PIRASSUNUNGA;ARARAS;5,76
20047,00;YOLANDA SALLES CABIANCA PROFESSORA;PIRASSUNUNGA;ARARAS;5,11
20059,00;FRANCISCO GRAZIANO;PIRASSUNUNGA;ARARAS;5,74
20060,00;IGNACIO ZURITA JUNIOR;PIRASSUNUNGA;ARARAS;5,62
20072,00;JUSTINIANO WHITAKER DE OLIVEIRA CORONEL;PIRASSUNUNGA;ARARAS;5,45
20084,00;LIONS CLUBE;PIRASSUNUNGA;ARARAS;5,63
47260,00;MAXIMILIANO BARUTO DOUTOR;PIRASSUNUNGA;ARARAS;5,07
60306,00;THEREZA COLETTE OMETTO EMEF;PIRASSUNUNGA;ARARAS;5,32
60343,00;MARIA ZELIA PADOVANI M PEREIRA PROFA EMEIEF;PIRASSUNUNGA;ARARAS;5,03
85029,00;ANTONIA MARQUES DAHMEN EMEF;PIRASSUNUNGA;ARARAS;5,43
86319,00;LIONS CLUBE EMEF;PIRASSUNUNGA;ARARAS;5,39
217475,00;FRANCISCO SALLES NOGUEIRA PROF EMEF;PIRASSUNUNGA;ARARAS;5,24
217487,00;JULIO RIDOLFO PROF EMEF;PIRASSUNUNGA;ARARAS;5,73
246141,00;ADALGISA PERIM BALESTRO FRANZINI PROFA EMEF;PIRASSUNUNGA;ARARAS;5,13
274318,00;CLOTILDE RUSSO PROFESSORA EMEF;PIRASSUNUNGA;ARARAS;5,78
281232,00;JOEL JOB FACHINI PROF EMEF;PIRASSUNUNGA;ARARAS;5,79
281244,00;HERCILIO BERTOLINI PADRE EMEF;PIRASSUNUNGA;ARARAS;5,13
281256,00;LEONALDO ZORNOFF PROF EMEF;PIRASSUNUNGA;ARARAS;5,36
291473,00;JOAO POLETTI PROFESSOR EMEF;PIRASSUNUNGA;ARARAS;5,51
299112,00;IVAN INACIO DE OLIVEIRA ZURITA EMEIEF;PIRASSUNUNGA;ARARAS;5,14
587576,00;ESCOLA MUNICIPAL DE ENSINO FUNDAMETAL ADRIANO ADEMIR LOMBI;PIRASSUNUNGA;ARARAS;5,89
901052,00;VICENTE CASALE PADOVANI PROFESSOR;PIRASSUNUNGA;ARARAS;4,93
901064,00;JUDITH FERRAO LEGASPE PROFESSORA;PIRASSUNUNGA;ARARAS;5,32
901076,00;CARLOTA FERNANDES DE SOUZA RODINI;PIRASSUNUNGA;ARARAS;5,54
903985,00;MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA;PIRASSUNUNGA;ARARAS;5,42
905409,00;OSCAR ALVES JANEIRO PROFESSOR;PIRASSUNUNGA;ARARAS;5,68
918866,00;JOANITA KAMMER MARTINS PEREIRA PROFESSORA;PIRASSUNUNGA;ARARAS;5,41
34548,00;AUDA MALTA PROFESSORA;TUPA;ARCO-IRIS;5,05
637518,00;CLEUSA MORABITO PROFA EMEIEF;TUPA;ARCO-IRIS;5,39
25252,00;SEBASTIAO INOC ASSUMPCAO PROF;BAURU;AREALVA;5,25
233092,00;JOAO PEREIRA DE SOUZA LEAO EMEF;BAURU;AREALVA;5,29
233110,00;MANOEL LIMAO EMEFEI;BAURU;AREALVA;5,37
401473,00;JOSE ABILIO FERREIRA PRESTES PREFEITO EMEF;BAURU;AREALVA;5,18
12543,00;BARAO DA BOCAINA;GUARATINGUETA;AREIAS;5,01
221624,00;JULIO CESAR DA COSTA SAMPAIO FILHO PROF EMEF;GUARATINGUETA;AREIAS;4,94
240187,00;ANTONIO PINTO DE CARVALHO NETO PROF EMEF;GUARATINGUETA;AREIAS;4,73
14904,00;PEDRO AUGUSTO BARRETO PROF;BOTUCATU;AREIOPOLIS;5,13
241436,00;MARIO DE BARROS ARANHA PROF EMEF;BOTUCATU;AREIOPOLIS;5,27
241441,00;HAYDEE CANEVESI LOURENCAO PROFA EMEF;BOTUCATU;AREIOPOLIS;5,09
241453,00;JOSE LOURENCO BLANCO EMEF;BOTUCATU;AREIOPOLIS;5,17
26736,00;GABRIEL HERNANDEZ;CATANDUVA;ARIRANHA;5,26
207494,00;BENTA TEIXEIRA DE CARVALHO PEREIRA PROFESSORA EMEF;CATANDUVA;ARIRANHA;5,49
221752,00;DIRCILIA CARVALHO PEREIRA GUTIERREZ PROFESSORA EMEF;CATANDUVA;ARIRANHA;5,42
20230,00;JOSE AMARO RODRIGUES;LIMEIRA;ARTUR NOGUEIRA;5,36
131076,00;AMARO RODRIGUES PROF EMEF;LIMEIRA;ARTUR NOGUEIRA;5,34
215090,00;ALCIDIA TEIXEIRA WITAKER MATTEIS PROFA EMEF;LIMEIRA;ARTUR NOGUEIRA;5,24
215107,00;APARECIDA DIAS DOS SANTOS PROFA EMEIEF;LIMEIRA;ARTUR NOGUEIRA;5,36
215119,00;EDERALDO ROSSETTI PREFEITO EMEF;LIMEIRA;ARTUR NOGUEIRA;5,12
215120,00;EDMO WILSON CARDOSO EMEF;LIMEIRA;ARTUR NOGUEIRA;5,15
215132,00;FRANCISCO CARDONA EMEF;LIMEIRA;ARTUR NOGUEIRA;5,68
285997,00;ELYSIARIO DEL ALAMO EMEF;LIMEIRA;ARTUR NOGUEIRA;5,28
478209,00;JOAO BAPTISTA GAZZOLA;LIMEIRA;ARTUR NOGUEIRA;5,28
586493,00;EMEIEF OSNI JOSE DE SOUZA;LIMEIRA;ARTUR NOGUEIRA;4,87
903991,00;MAGDALENA SANSEVERINO GROSSO PROFESSORA;LIMEIRA;ARTUR NOGUEIRA;5,30
919317,00;ARMANDO FALCONE PROFESSOR;LIMEIRA;ARTUR NOGUEIRA;5,07
924854,00;JOSE APPARECIDO MUNHOZ PROFESSOR;LIMEIRA;ARTUR NOGUEIRA;5,68
924866,00;SEVERINO TAGLIARI;LIMEIRA;ARTUR NOGUEIRA;5,13
6385,00;WASHINGTON LUIZ PEREIRA DE SOUZA DR;JACAREI;ARUJA;5,51
6403,00;ESLI GARCIA DINIZ PROF;JACAREI;ARUJA;5,37
6415,00;RENE DE OLIVEIRA BARBOSA DR;JACAREI;ARUJA;5,45
6476,00;AMADEU RODRIGUES NORTE;JACAREI;ARUJA;5,56
39457,00;GERALDO BARBOSA DE ALMEIDA PREFEITO;JACAREI;ARUJA;5,06
41907,00;BENEDITO MANOEL DOS SANTOS;JACAREI;ARUJA;5,66
46401,00;REPUBLICA DOMINICANA;JACAREI;ARUJA;5,60
75310,00;DALILA FRANCO GARCIA PROFA EM;JACAREI;ARUJA;5,73
200136,00;GERALDO MONTIBELLER PADRE EM;JACAREI;ARUJA;5,16
211862,00;PAULO FREIRE EM;JACAREI;ARUJA;5,10
248708,00;CECILIA CARACA MINEIRO COUTINHO PROFA EM;JACAREI;ARUJA;5,27
275219,00;MARISA APARECIDA PENDEZA EM;JACAREI;ARUJA;5,69
275220,00;ROSALINA DE ALMEIDA MENDES DONA EM;JACAREI;ARUJA;4,98
297756,00;SIDONIA NASSER DO PRADO EM;JACAREI;ARUJA;5,91
300846,00;RECANTO PRIMAVERA EM;JACAREI;ARUJA;5,48
357522,00;ISABELA PAVANI CASTILHO CRUZ EM;JACAREI;ARUJA;4,51
390884,00;HERMINIA ARAKI PROFESSORA EM;JACAREI;ARUJA;5,20
436070,00;BAIRRO DO SAO BENTO CMEI;JACAREI;ARUJA;4,97
437372,00;BAIRRO DA PENHINHA EM;JACAREI;ARUJA;4,84
437384,00;EUFLY GOMES PROF EM;JACAREI;ARUJA;5,05
447638,00;AMADEU DE ANGELIS PROF EMEF;JACAREI;ARUJA;5,37
447651,00;JULIA MITIE MINE PROFESSORA EM;JACAREI;ARUJA;5,52
447997,00;ZILDA ARNS NEUMANN EM;JACAREI;ARUJA;5,26
562282,00;LUZIA MARIA MACHADO PROFA ETEC;JACAREI;ARUJA;5,61
901854,00;CARLOS RICHARD STRAUTMANN PASTOR;JACAREI;ARUJA;5,12
908903,00;MARIANO BARBOSA DE SOUZA PROF;JACAREI;ARUJA;5,09
910375,00;ANA MARIA DE CARVALHO PEREIRA;JACAREI;ARUJA;5,23
921051,00;MARIA ISABEL NEVES BASTOS PROFA;JACAREI;ARUJA;5,40
923205,00;EDIR PAULINO ALBUQUERQUE PROFA;JACAREI;ARUJA;5,15
27259,00;JOSE DOS SANTOS;JALES;ASPASIA;5,30
5779,00;EMEIF PROFº MILTON ROCHA;ASSIS;ASSIS;5,35
33108,00;LEO PIZZATO PROF;ASSIS;ASSIS;5,26
33112,00;ANTONIO JOSE DOS SANTOS DOM;ASSIS;ASSIS;5,09
33145,00;CAROLINA FRANCINI BURALI DONA;ASSIS;ASSIS;5,46
33169,00;PEDRO D ARCADIA NETO ETEC;ASSIS;ASSIS;5,80
33182,00;FRANCISCA RIBEIRO MELLO FERNANDES PROFA;ASSIS;ASSIS;5,39
33200,00;JOSE AUGUSTO RIBEIRO;ASSIS;ASSIS;5,19
33212,00;CLEOPHANIA GALVAO DA SILVA PROFA;ASSIS;ASSIS;5,40
33236,00;LOURDES PEREIRA PROFA;ASSIS;ASSIS;5,36
33261,00;CLYBAS PINTO FERRAZ DR;ASSIS;ASSIS;5,73
33273,00;ERNANI RODRIGUES PROF;ASSIS;ASSIS;5,43
33285,00;CARLOS ALBERTO DE OLIVEIRA PROF;ASSIS;ASSIS;5,64
66333,00;DARCY RIBEIRO PROF EMEIF;ASSIS;ASSIS;5,41
66345,00;GUIOMAR NAMO DE MELLO PROFA EMEIF;ASSIS;ASSIS;5,71
80100,00;NISIA MERCADANTE DO CANTO ANDRADE EMEIF;ASSIS;ASSIS;5,05
88365,00;JOAO LEAO DE CARVALHO PROF EMEIF;ASSIS;ASSIS;4,82
88389,00;ANGELICA AMORIM PEREIRA PROFA DONA YAYA EMEIF;ASSIS;ASSIS;5,92
89904,00;JOAO LUIZ GALVAO RIBEIRO PROF EMEIF;ASSIS;ASSIS;5,14
89936,00;ALIDES CELESTE RAZABONI CARPENTIERI PROFA EMEIF;ASSIS;ASSIS;5,46
92484,00;MARIA JOSE DA SILVA VALVERDE PROFA EMEIF;ASSIS;ASSIS;5,50
97433,00;MANOEL SIMOES PROF EMEIF;ASSIS;ASSIS;5,80
191942,00;MAFALDA SALOTTI BARTHOLOMEI PROFA EMEIF;ASSIS;ASSIS;4,93
246219,00;FIRMINO LEANDRO PROF EMEIF;ASSIS;ASSIS;5,37
248800,00;MARIA AMELIA DE CASTRO BURALI PROFA EMEIF;ASSIS;ASSIS;5,26
248812,00;MARIA CLELIA DE OLIVEIRA VALLIM PROFA EMEIF;ASSIS;ASSIS;5,29
248824,00;HENRIQUE ZOLLNER NETO PROF EMEIF;ASSIS;ASSIS;5,68
248836,00;JOAO MENDES JUNIOR DR EMEF;ASSIS;ASSIS;5,62
248848,00;LUCAS THOMAS MENK EMEIF;ASSIS;ASSIS;5,65
270143,00;CORALY JULIA GONCALVES CARNEIRO PROFA EMEIF;ASSIS;ASSIS;5,33
270155,00;JOAO DE CASTRO PROF EMEIF;ASSIS;ASSIS;5,04
903632,00;LEA ROSA MELO ANDREGHETTI PROFA;ASSIS;ASSIS;4,98
917977,00;LENY BARROS DA SILVA PROFA;ASSIS;ASSIS;5,74
17887,00;MARIA DO CARMO BARBOSA PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;5,14
17899,00;MATEUS NUNES DE SIQUEIRA PADRE;BRAGANCA PAULISTA;ATIBAIA;4,96
17917,00;GABRIEL DA SILVA PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,38
17929,00;ZILAH BARRETO PACITTI PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;5,27
17954,00;CIRCE TEIXEIRA MUSA E SILVA PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;4,98
18004,00;FRANCISCO DE AGUIAR PECANHA;BRAGANCA PAULISTA;ATIBAIA;5,23
18041,00;JUVENAL ALVIM MAJOR;BRAGANCA PAULISTA;ATIBAIA;5,66
18053,00;JOSE ALVIM;BRAGANCA PAULISTA;ATIBAIA;5,62
40368,00;CONSTANTINO SIMOES DE LIMA PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,01
42584,00;JOSE PIRES ALVIM;BRAGANCA PAULISTA;ATIBAIA;5,56
47077,00;ARACY BUENO CONTI PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;5,49
47089,00;IZOLINA PATROCINIO DE LIMA PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;5,02
49448,00;EDINALDO APARECIDO SALLES ESTUDANTE;BRAGANCA PAULISTA;ATIBAIA;5,60
49924,00;FULVIA MARIA APARECIDA CANCHERINI FAZZIO PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;5,02
94249,00;JOSE APARECIDO FERREIRA FRANCO EM;BRAGANCA PAULISTA;ATIBAIA;5,52
94250,00;FRANCISCO SILVEIRA BUENO PROF EM;BRAGANCA PAULISTA;ATIBAIA;5,40
105697,00;MARIA JOSE CINTRA DOS SANTOS PROFA EMEF;BRAGANCA PAULISTA;ATIBAIA;5,02
105715,00;NELSON JOSE PEDROSO ESTUDANTE EMEF;BRAGANCA PAULISTA;ATIBAIA;5,06
105727,00;GILBERTO SANT ANNA EM;BRAGANCA PAULISTA;ATIBAIA;5,21
128090,00;WALTER ENGRACIA DE OLIVEIRA PREFEITO EMEF;BRAGANCA PAULISTA;ATIBAIA;5,00
128107,00;PEDRO DE ALCANTARA DOS SANTOS SILVA EMEIEF;BRAGANCA PAULISTA;ATIBAIA;5,60
193860,00;TAKAO ONO PREFEITO EMEIEF;BRAGANCA PAULISTA;ATIBAIA;5,19
193872,00;EVA CORDULLA HAUER VALLEJO EMEIF;BRAGANCA PAULISTA;ATIBAIA;5,06
205953,00;SERAFINA LUCA CHERFEN PROFA EM;BRAGANCA PAULISTA;ATIBAIA;5,38
222525,00;ARMANDO TAMASSIA PADRE EM;BRAGANCA PAULISTA;ATIBAIA;5,25
242081,00;MARIA HELENA FARIA FERRAZ PROFA EM;BRAGANCA PAULISTA;ATIBAIA;5,91
243437,00;WALDEMAR BASTOS BUHLER EM;BRAGANCA PAULISTA;ATIBAIA;5,16
244259,00;NIZE DE SOUZA B PACCINI EM;BRAGANCA PAULISTA;ATIBAIA;5,50
244296,00;IGNACIO BORGES EM;BRAGANCA PAULISTA;ATIBAIA;4,90
244302,00;WALDA PAOLINETTI LOZASSO EM;BRAGANCA PAULISTA;ATIBAIA;5,31
276561,00;GUILHERME PILEGGI CONTESINI PROF EM;BRAGANCA PAULISTA;ATIBAIA;5,60
283757,00;THEREZINHA DO MENINO JESUS SILVEIRA CAMPOS SIRERA EMEF;BRAGANCA PAULISTA;ATIBAIA;5,01
290634,00;CARMINE BIAGIO TUNDISI PROF ETEC;BRAGANCA PAULISTA;ATIBAIA;5,81
394051,00;PAULO FREIRE EDUCADOR ESCOLA MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;5,19
444650,00;ROSIRIS MARIA ANDREUCCI STOPA EM;BRAGANCA PAULISTA;ATIBAIA;5,21
448321,00;RITA LOURDES CARDOSO DE ALMEIDA ALVIM PROFA EM;BRAGANCA PAULISTA;ATIBAIA;4,84
496613,00;CENTRO INTEGRADO DE EDUCACAO MUNICIPAL CIEM;BRAGANCA PAULISTA;ATIBAIA;6,00
498452,00;JULIO CESAR FLORIDO RAFAELI PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,35
903838,00;JOAO ANTONIO RODRIGUES PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,00
903848,00;CARLOS JOSE RIBEIRO PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,46
905410,00;MARIA CECILIA TEIXEIRA PINTO PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;5,41
907315,00;JOAO EVANGELISTA MARIANO DA COSTA LOBO PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,28
912852,00;RENATO DE AZEVEDO REZENDE;BRAGANCA PAULISTA;ATIBAIA;5,72
30624,00;JOAO RODRIGUES FERNANDES;JALES;AURIFLAMA;5,17
30636,00;MARIA PEREIRA DE BRITO BENETOLI PROFESSORA;JALES;AURIFLAMA;5,31
221594,00;CONCEICAO DE OLIVEIRA MOREIRA DONA EMEF;JALES;AURIFLAMA;5,30
221600,00;CLARA CARVALHO FERREIRA PROFA EMEF;JALES;AURIFLAMA;4,94
25264,00;ANIS DABUS DR;BAURU;AVAI;5,12
219253,00;ELZA DE OLIVEIRA ANTONIO PROFA EMEF;BAURU;AVAI;5,08
30348,00;MARIA EUNICE MARTINS FERREIRA PROFESSORA;PENAPOLIS;AVANHANDAVA;5,02
216781,00;MIRTHES PUPO DE NEGREIROS PROFA EMEF;PENAPOLIS;AVANHANDAVA;4,82
244442,00;VICTOR SANSONI PROF EMEF;PENAPOLIS;AVANHANDAVA;5,00
14461,00;PAULO ARAUJO NOVAES DOUTOR;AVARE;AVARE;5,33
14497,00;JOAO CRUZ CORONEL;AVARE;AVARE;5,48
14588,00;JOAO TEIXEIRA DE ARAUJO PROFESSOR;AVARE;AVARE;5,37
14631,00;BENE ANDRADE DONA;AVARE;AVARE;5,31
14679,00;MATILDE VIEIRA;AVARE;AVARE;5,73
38908,00;MARIA IZABEL CRUZ PIMENTEL DONA;AVARE;AVARE;5,11
45226,00;EMILIO IMMOOS PADRE;AVARE;AVARE;5,13
57538,00;MARIA THERESA DE OLIVEIRA PICALHO PROFA EMEB;AVARE;AVARE;5,63
60070,00;VICTOR LAMPARELLI PROF EMEB;AVARE;AVARE;5,07
60173,00;CELINA VILLELA DUARTE BRUNO PROFA EMEB;AVARE;AVARE;5,17
65249,00;MARIA NAZARETH ABS PIMENTEL PROFA EMEB;AVARE;AVARE;5,06
69759,00;ANNA NOVAES DE CARVALHO DONA EMEB;AVARE;AVARE;5,74
69796,00;CLARINDO MACEDO PROF EMEB;AVARE;AVARE;5,24
78189,00;JOSE REBOUCAS DE CARVALHO EMEB;AVARE;AVARE;5,31
214048,00;ELIZABETH DE JESUS FREITAS PROFA EMEB;AVARE;AVARE;5,11
214059,00;MANECO DIONISIO EMEB;AVARE;AVARE;5,54
214061,00;SALIM ANTONIO CURIATI EMEB;AVARE;AVARE;5,08
236846,00;ORLANDO CORTEZ EMEB;AVARE;AVARE;5,16
249661,00;CARLOS PAPA PROF EMEB;AVARE;AVARE;5,02
290713,00;FAUSTO MAZZOLA PROF ETEC;AVARE;AVARE;5,67
297773,00;ULISSES SILVESTRE PROF EMEB;AVARE;AVARE;5,57
351192,00;NORMA LILIA PEREIRA PROFESSORA EMEB;AVARE;AVARE;5,43
406260,00;SULEIDE MARIA DO AMARAL BUENO PROFESSORA EMEB;AVARE;AVARE;5,06
438736,00;ERUCE PAULUCCI PROF EMEB;AVARE;AVARE;5,10
438741,00;CONJUNTO HABITACIONAL DUILIO GAMBINI EMEB;AVARE;AVARE;5,50
456412,00;IFSP - CAMPUS AVARE;AVARE;AVARE;5,73
905185,00;COTA LEONEL DONA;AVARE;AVARE;5,37
914484,00;ERUCE PAULUCCI PROFESSOR;AVARE;AVARE;5,05
